,parent_event_id,main_event,sub_events,Event_ID_decimal,Event_Type,Main_Event,Source,Event_Name,UUID,GID(s),level,Location,Hazard,Start_Year,Start_Month,Start_Day,End_Year,End_Month,End_Day,Injured_Min,Injured_Max,Deaths_Min,Deaths_Max,Displaced_Min,Displaced_Max,Homelessness_Min,Homelessness_Max,Affected_Min,Affected_Max,Buildings_Damaged_Min,Buildings_Damaged_Max,Insured_Damage_Min,Insured_Damage_Max,Insured_Damage_Unit,Insured_Damage_Inflation_Adjusted,Insured_Damage_Inflation_Adjusted_Year,Damage_Min,Damage_Max,Damage_Unit,Damage_Inflation_Adjusted,Damage_Inflation_Adjusted_Year
2392,699,,[],699.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2022 Heat waves in China,cBQSw86,['CHN'],main,['China'],['Heatwave'],2022,NULL,NULL,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2393,700,,"['Qb8SuZv', 'pHJUj4m']",700.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2023 Heat waves in South Asia,fRQtT8n,"['CHN,LAO,THA,IND,VNM']",main,"['China', 'Laos', 'Thailand', 'India', 'Vietnam']",['Heatwave'],2023,4,NULL,2023,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2396,701,,[],701.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2023 Pacific Northwest heat wave,ZpRfDaM,"['North America,AR6-47']",main,['Pacific Northwest region&North America'],['Heatwave'],2023,5,NULL,2023,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2397,702,,[],702.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,Summer 2023 European heat wave,hr24sxK,"['GRC,ITA,ESP']",main,"['Greece', 'Italy', 'Spain']",['Heatwave'],2023,7,10,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2398,703,,"['xygRFJU', 'MNDJV6b', '4LuFd73']",703.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,September 2023 European heatwave,azve6Sr,"['GBR,FRA,IRL']",main,"['the United Kingdom', 'France', 'Ireland']",['Heatwave'],2023,9,NULL,2023,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2402,704,,['nUT2xAN'],704.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,"2024 Heat waves in Mexico, US, and Central America",pJh25SJ,"['MEX,USA,AR6-6,AR6-7']",main,"['Mexico', 'Southern United States&the United States', 'Central America']",['Heatwave'],2024,3,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2404,706,,[],706.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Southeast Asia heat wave,M4WDQUF,['AR6-38'],main,['Southeast Asia'],['Heatwave'],2024,4,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2405,707,,['AXhykZ4'],707.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Indian heat wave,BJ2mKJe,"['IND,PAK']",main,"['India', 'Pakistan']",['Heatwave'],2024,5,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2407,708,,[],708.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 European heatwaves,DuTU7gs,"['GRC,TUR']",main,"['Greece', 'Turkey']",['Heatwave'],2024,6,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2408,709,,['M8UFrSb'],709.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Heat wave in Saudi Arabia & Kuwait,78U49Xm,"['SAU,KWT']",main,"['Saudi Arabia', 'Kuwait']",['Heatwave'],2024,6,NULL,2024,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2411,711,,[],711.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Pakistan heat wave,ujPVsXh,['PAK'],main,['Pakistan'],['Heatwave'],2024,6,NULL,2024,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2412,712,,['TXjSKve'],712.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 France and England heat wave,BeZuEqg,"['FRA,GBR.1_1']",main,"['France', 'England']",['Heatwave'],2024,NULL,NULL,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2414,713,,[],713.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2024 Japan heatwaves,XJ3PXhU,['JPN'],main,['Japan'],['Heatwave'],2024,7,NULL,2024,7,NULL,NULL,NULL,59,60,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2415,714,,['6Qwt7ij'],714.00,Multi,Extreme Temperature,https://en.wikipedia.org/wiki/List_of_heat_waves,2025 Australian heat wave,NVnPRf7,['AUS'],main,['Australia'],['Heatwave'],2025,1,NULL,2025,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2417,715,,[],715.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,1995–96 South-West Indian Ocean cyclone season,tnLVueH,['AR6-56'],main,['South-West Indian Ocean'],"['Wind', 'Flood']",1995,11,19,1996,5,4,NULL,NULL,109,109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2418,716,,['WisaqB5'],716.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Intense Tropical Cyclone Daryl–Agnielle,JqP6PV3,"['IDN,AUS']",main,"['Indonesia', 'Australia']","['Wind', 'Flood']",1995,11,19,1995,11,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2420,717,,"['Ry93oSk', 'uBP3Bv3']",717.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Intense Tropical Cyclone Bonita,HmmxJSF,"['IOT,MDG,MOZ,ZWE,ZMB']",main,"['Chagos Archipelago&British Indian Ocean Territory', 'Madagascar', 'Mozambique', 'Zimbabwe', 'Zambia']","['Wind', 'Flood']",1996,1,3,1996,1,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2424,719,,['t9vuvUf'],719.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Severe Tropical Storm Hubert–Coryna,7e39X8Z,"['AUS,CCK']",main,"['Australia', 'Cocos Islands']","['Wind', 'Flood']",1996,1,9,1996,1,12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2426,720,,"['CheZsn9', 'skSfnH2']",720.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Severe Tropical Storm Doloresse,oMcsnTm,"['COM,SYC,TZA']",main,"['Comoros', 'Seychelles', 'Tanzania']","['Wind', 'Flood']",1996,2,12,1996,2,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2429,721,,"['ctUD3wy', 'nyBFW6J', 'My3bPHC']",721.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Tropical Cyclone Edwige,hxc6aDq,"['MUS,REU,MDG']",main,"['Mauritius', 'Réunion', 'Madagascar']","['Wind', 'Flood']",1996,2,19,1996,2,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2433,722,,"['4bodCeG', 'EeNbUyM']",722.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Tropical Cyclone Flossy,j84fRkz,"['IOT,MUS']",main,"['Chagos Islands', 'Mauritius']","['Wind', 'Flood']",1996,2,25,1996,3,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2436,723,,"['hNJPLXZ', 'qmSK3W3']",723.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Moderate Tropical Storm Guylianne,M6Fzv7y,"['IOT,MUS']",main,"['Chagos Islands', 'Mauritius']","['Wind', 'Flood']",1996,3,17,1996,3,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2439,724,,"['GUFgtaX', 'gj6f43c']",724.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Tropical Cyclone Hansella,dcxQehW,"['MUS,REU']",main,"['Mauritius', 'Réunion']","['Wind', 'Flood']",1996,4,2,1996,4,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2442,725,,"['iCmsXjq', 'QxRojVW', 'vUVGGBx', 'XA9KEe3']",725.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Intense Tropical Cyclone Itelle,wkzq3Ji,"['IOT,MUS,REU,MDG']",main,"['Chagos Islands', 'Mauritius', 'Réunion', 'Madagascar']","['Wind', 'Flood']",1996,4,6,1996,4,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2447,726,,[],726.00,Multi,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/1995%E2%80%9396_South-West_Indian_Ocean_cyclone_season,Moderate Tropical Storm Jenna,QugMe2X,"['AR6-56,AUS']",main,"['South-west Indian Ocean', 'Australia']","['Wind', 'Flood']",1996,5,4,1996,5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
